,BoilingPoint,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BertzCT,Chi0,Chi0v,Chi1,Chi1v,Chi2v,Chi3n,Chi3v,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA1,SMR_VSA9,SlogP_VSA2,TPSA,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState6,VSA_EState7,VSA_EState8,HeavyAtomCount,NHOHCount,NumHDonors,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_ether,fr_unbrch_alkane
sample_293,418.5,3.845555556,1.259259259,3.845555556,0.471998368,93.129,86.073,93.05784922,36,0.026993005,-0.264716634,0.264716634,0.026993005,1.285714286,1.857142857,2.142857143,14.60038551,10.31306447,1.724600582,-1.817684811,1.882784842,-1.681303539,5.051606335,1.286707191,134.1073697,5.112884175,4.256614672,3.39384685,2.260414715,1.524563865,0.846987215,0.846987215,0.426449747,-0.85,47.19725257,4.312601626,1.73496748,0.999576996,43.01599321,0.0,0.0,24.61992283,12.39368714,0.0,0.0,4.983978521,12.89,5.563451492,4.983978521,0.0,0.0,0.0,3.944444444,3.574074074,2.043333333,7,0,0,1.39002,28.974,0,0,0,0
sample_294,406.6,9.545786565,0.495694444,9.545786565,0.400061391,116.16,104.064,116.0837296,48,0.292575519,-0.467900988,0.467900988,0.292575519,1.5,2.25,2.75,16.51688568,10.2612157,1.820206947,-1.931914315,1.914818598,-1.892950602,5.362379162,-0.128310878,52.490225,6.242640687,5.222273975,3.914213562,2.967186437,1.674122638,0.93378347,0.93378347,0.483507928,-0.53,61.49961227,7.47,6.47,5.47,49.83902893,4.736862954,19.76538045,6.420821623,0.0,9.531400138,0.0,13.07910283,26.3,6.420821623,11.66060015,0.0,4.455,0.0,0.0,3.310810658,3.188402778,8,0,0,1.3496,31.541,0,0,1,3
sample_3,414.2,9.25,-0.981481481,9.25,0.45085806,72.063,68.031,72.02112937,28,0.327198112,-0.478089149,0.478089149,0.327198112,2.0,2.2,2.2,16.36447321,10.68151441,1.72999782,-1.63999937,1.541777291,-1.815186809,5.783563706,-0.130903173,55.913403,4.28445705,2.639918936,2.27005561,1.124654368,0.542361813,0.174620426,0.174620426,0.0,-0.79,9.651484454,4.21,1.52152648,3.21,29.73528808,5.106527395,6.578935684,0.0,6.076020107,9.901064579,0.0,11.07583268,37.3,0.0,6.578935684,5.106527395,0.0,7.604166667,0.0,0.833333333,2.960648148,5,1,1,0.257,17.8328,0,0,0,0
sample_30,390.8,7.81625,0.694444444,7.81625,0.45506988,69.107,62.051,69.05784922,28,0.062113743,-0.198347574,0.198347574,0.062113743,1.8,2.4,2.4,14.2170185,10.38023897,1.65019557,-1.654000239,1.770452652,-1.534432243,4.648804674,0.968670505,42.09986547,4.121320344,3.361427158,2.414213562,1.78426697,0.908113883,0.361803399,0.361803399,0.111803399,-0.51,11.2451125,4.49,3.49,3.49,32.22665705,0.0,6.9237372,6.420821623,6.420821623,0.0,6.069221313,0.0,23.79,0.0,0.0,5.261891555,0.0,7.81625,2.017361111,1.677083333,1.989305556,5,0,0,1.31008,20.521,0,0,0,0
sample_31,266.9,3.479166667,1.083333333,3.479166667,0.399986689,56.108,48.044,56.06260026,24,-0.038200394,-0.103093227,0.103093227,0.038200394,2.0,2.25,2.25,13.52227972,10.50137697,1.447854265,-1.573878124,1.659571225,-1.36138061,4.595780078,1.232016633,14.0,3.414213562,2.991563832,1.914213562,1.523603362,0.696923425,0.288675135,0.288675135,0.0,-0.26,6.854752972,3.74,2.74,1.74,27.14447434,0.0,12.99975731,6.420821623,0.0,0.0,0.0,0.0,0.0,0.0,13.50267288,0.0,0.0,0.0,0.0,2.958333333,5.541666667,4,0,0,1.5824,20.488,0,0,0,0
sample_32,276.9,2.0,2.0,2.0,0.369511069,56.108,48.044,56.06260026,24,-0.047001923,-0.091942112,0.091942112,0.047001923,1.0,1.25,1.25,13.42649001,10.5973959,1.33875703,-1.490773687,1.566932062,-1.26218415,4.680482995,1.643457237,15.21928095,3.414213562,3.154700538,1.914213562,1.488033872,0.666666667,0.333333333,0.333333333,0.0,-0.26,6.854752972,3.74,2.74,1.74,27.14447434,0.0,12.15204021,13.8474744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4,0,0,1.5824,20.488,0,0,0,0
sample_33,274.0,2.0,2.0,2.0,0.369511069,56.108,48.044,56.06260026,24,-0.047001923,-0.091942112,0.091942112,0.047001923,1.0,1.25,1.25,13.42649001,10.5973959,1.33875703,-1.490773687,1.566932062,-1.26218415,4.680482995,1.643457237,15.21928095,3.414213562,3.154700538,1.914213562,1.488033872,0.666666667,0.333333333,0.333333333,0.0,-0.26,6.854752972,3.74,2.74,1.74,27.14447434,0.0,12.15204021,13.8474744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4,0,0,1.5824,20.488,0,0,0,0
sample_34,266.3,3.555555556,1.166666667,3.555555556,0.369511069,56.108,48.044,56.06260026,24,-0.044481419,-0.100419849,0.100419849,0.044481419,1.5,1.5,1.5,13.59310487,10.4308265,1.512677457,-1.650045539,1.732815664,-1.429484323,4.784330869,1.4236643,23.01955001,3.577350269,3.207106781,1.732050808,1.353553391,1.207106781,0.0,0.0,0.0,-0.26,3.245112498,3.74,1.104963504,14.09502959,27.14447434,0.0,5.57310453,13.8474744,0.0,0.0,0.0,0.0,0.0,5.57310453,6.578935684,0.0,0.0,0.0,0.0,0.0,7.5,4,0,0,1.5824,20.488,0,0,0,0
sample_35,348.0,9.404861111,0.708333333,9.404861111,0.444345048,72.107,64.043,72.05751488,30,0.119479781,-0.303403097,0.303403097,0.119479781,1.8,2.4,2.4,16.12871272,10.38067593,1.663698773,-1.680047767,1.74358517,-1.641993215,5.483092871,-0.107378642,24.82892142,4.121320344,3.399812122,2.414213562,1.851057332,0.955341801,0.406526265,0.406526265,0.11785113,-0.33,11.2451125,4.67,3.67,3.67,31.99559947,4.794537184,6.9237372,6.420821623,6.420821623,4.794537184,0.0,6.286160523,17.07,0.0,0.0,0.0,0.0,0.0,0.0,2.614583333,1.980555556,5,0,0,0.9854,20.972,0,0,0,0
sample_36,337.3,9.50462963,0.203703704,9.50462963,0.41938248,72.107,64.043,72.05751488,30,0.122016012,-0.303111964,0.303111964,0.122016012,1.6,1.8,1.8,16.12926847,10.26484815,1.792389365,-1.784057067,1.780604698,-1.820612149,5.512548029,-0.109728755,30.62919048,4.28445705,3.562948829,2.27005561,1.723736132,1.380099699,0.272165527,0.272165527,0.0,-0.33,9.651484454,4.67,1.942479564,3.67,31.99559947,4.794537184,13.8474744,0.0,5.917906046,4.794537184,0.0,6.286160523,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.916666667,3.708333333,5,0,0,0.8413,20.902,0,0,0,0
sample_37,352.8,9.8125,0.25462963,9.8125,0.451050805,72.107,64.043,72.05751488,30,0.129065033,-0.300042385,0.300042385,0.129065033,1.8,2.0,2.0,16.13711378,10.36069991,1.764361948,-1.711045177,1.710825151,-1.797011934,5.744224711,-0.116198589,38.91260938,4.28445705,3.615355072,2.27005561,1.764784317,1.055568494,0.497890958,0.497890958,0.0,-0.33,9.651484454,4.67,1.942479564,3.67,31.99559947,4.794537184,6.9237372,6.9237372,6.420821623,4.794537184,0.0,5.783244946,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,3.43287037,5,0,0,0.9854,20.972,0,0,0,0
sample_38,338.0,4.944444444,1.0,4.944444444,0.410937601,72.107,64.043,72.05751488,30,0.04663817,-0.381449382,0.381449382,0.04663817,1.0,1.6,1.8,16.47808085,10.39358405,1.942747088,-1.764025782,1.978259773,-1.743026703,4.431751901,0.197833493,15.21928095,3.535533906,3.236675415,2.5,2.077350269,1.319479217,0.827350269,0.827350269,0.510310363,-0.04,22.88643539,3.161612903,1.410312175,0.618363684,31.94179145,4.736862954,0.0,12.84164325,13.21376393,4.736862954,0.0,13.21376393,9.23,12.84164325,0.0,4.736862954,4.944444444,0.0,0.0,2.555555556,2.0,5,0,0,0.7968,20.053,0,0,1,0
sample_39,436.4,9.599305556,-0.710648148,9.599305556,0.543440747,88.106,80.042,88.0524295,36,0.302828937,-0.481230516,0.481230516,0.302828937,1.833333333,2.333333333,2.333333333,16.36510567,10.35073867,1.87010827,-1.794289974,1.815440741,-1.898623074,5.659492541,-0.136528827,49.509775,4.991563832,3.769675448,2.77005561,1.988391115,1.143738543,0.463865471,0.463865471,0.213865471,-0.53,14.83446686,5.47,2.693713647,3.47,36.78983322,5.106527395,6.9237372,6.420821623,6.420821623,9.901064579,0.0,11.07583268,37.3,0.0,0.0,5.106527395,0.0,7.913472222,0.0,1.023148148,1.841388889,6,1,1,0.8711,22.5438,0,0,0,0
sample_4,318.1,5.067901235,0.555555556,5.067901235,0.327275949,76.526,71.486,76.00797784,24,0.040106491,-0.122219648,0.122219648,0.040106491,2.0,2.25,2.25,35.49566224,10.77300933,1.476435504,-1.548198821,1.667842037,-1.446304949,6.183618279,1.802060457,17.2451125,3.414213562,3.125457251,1.914213562,1.618280307,0.751585184,0.109108945,0.327326835,0.0,0.03,6.854752972,4.03,3.03,2.03,31.08279845,0.0,6.076020107,0.0,5.880003445,0.0,0.0,5.880003445,0.0,0.0,6.578935684,11.60093989,0.0,0.0,0.0,1.640432099,3.347222222,4,0,0,1.4112,20.917,0,0,0,0
sample_40,350.2,9.821527778,-0.210648148,9.821527778,0.437850878,88.106,80.042,88.0524295,36,0.302112778,-0.46617189,0.46617189,0.302112778,1.833333333,2.333333333,2.333333333,16.53089092,10.76990205,1.811567192,-1.88976749,1.691397378,-1.948517209,5.652796097,-0.139887661,49.509775,4.991563832,4.023603362,2.77005561,1.904030206,0.924594326,0.3476007,0.3476007,0.203263132,-0.53,14.83446686,5.47,2.693713647,3.47,37.1091447,4.736862954,0.0,6.9237372,6.9237372,9.531400138,0.0,12.57618725,26.3,6.9237372,4.736862954,0.0,4.402777778,0.0,0.0,0.0,3.653009259,6,0,0,0.5694,22.307,0,0,1,0
sample_41,427.9,9.699074074,-0.740740741,9.699074074,0.512604011,88.106,80.042,88.0524295,36,0.30542353,-0.48104159,0.48104159,0.30542353,1.666666667,1.833333333,1.833333333,16.36625913,10.23127082,1.986884627,-1.88703989,1.865337184,-2.025203165,5.683221498,-0.13998528,56.56842503,5.154700538,3.932812155,2.64273441,1.871106616,1.492938206,0.49390115,0.49390115,0.0,-0.53,13.60964047,5.47,1.798837034,1.758184438,36.78983322,5.106527395,13.8474744,0.0,0.0,9.901064579,0.0,11.07583268,37.3,0.0,0.0,5.106527395,0.0,7.990740741,0.0,0.0,3.282407407,6,1,1,0.727,22.4738,0,0,0,0
sample_42,352.6,9.958333333,-0.157407407,9.958333333,0.437850878,88.106,80.042,88.0524295,36,0.304720731,-0.46900295,0.46900295,0.304720731,1.833333333,2.333333333,2.333333333,16.52286937,10.512118,1.870668997,-1.867522508,1.757552555,-1.944516246,5.680312931,-0.139696163,43.509775,4.991563832,4.023603362,2.808060412,1.877156753,0.929686004,0.516346035,0.516346035,0.144337567,-0.53,19.80026906,5.47,2.693713647,1.758184438,37.1091447,4.736862954,6.9237372,0.0,6.420821623,9.531400138,0.0,13.07910283,26.3,7.109797541,4.736862954,0.0,4.260416667,0.0,0.0,0.46875,1.755787037,6,0,0,0.5694,22.307,0,0,1,0
sample_43,354.0,9.341527778,0.461805556,9.341527778,0.372122915,88.106,80.042,88.0524295,36,0.292575348,-0.467912039,0.467912039,0.292575348,1.833333333,2.5,2.666666667,16.51684151,10.53938204,1.711205332,-1.861193117,1.712419713,-1.856849586,5.362213746,-0.128191747,34.52932501,4.828427125,3.808060412,2.914213562,1.967186437,0.967015857,0.390016657,0.390016657,0.165963653,-0.53,20.98630086,5.47,4.47,3.47,37.1091447,4.736862954,6.9237372,6.420821623,0.0,9.531400138,0.0,13.07910283,26.3,0.0,4.736862954,0.0,4.302083333,0.0,0.0,0.901527778,2.954861111,6,0,0,0.5694,22.307,0,0,1,1
sample_44,374.9,3.309513889,1.15625,3.309513889,0.51138212,137.02,127.948,135.9887624,32,0.003115223,-0.092807985,0.092807985,0.003115223,1.6,2.2,2.2,79.91872955,10.39158366,1.693531269,-1.772549688,1.888306274,-1.639326241,9.088864571,0.901781266,11.11941548,4.121320344,5.085281356,2.414213562,3.095836931,1.835533897,0.487184012,1.047918465,0.694365075,0.48,11.2451125,5.48,4.48,4.48,41.70162498,0.0,29.27450272,6.420821623,5.330089647,0.0,0.0,5.330089647,0.0,12.84164325,22.8536811,0.0,0.0,1.15625,0.0,2.602430556,2.181805556,5,0,0,2.1814,28.702,0,0,0,0
sample_45,351.6,5.301651235,0.815972222,5.301651235,0.457450189,92.569,83.497,92.03927797,32,0.022285485,-0.126717152,0.126717152,0.022285485,1.6,2.2,2.2,35.49566242,10.38795489,1.697224958,-1.769538504,1.860121015,-1.647881384,6.17337197,0.892150155,11.11941548,4.121320344,4.255213763,2.414213562,2.508890507,1.4205001,0.487184012,0.754445253,0.400891863,0.29,11.2451125,5.29,4.29,4.29,38.1373436,0.0,13.34455882,6.420821623,5.880003445,0.0,0.0,5.880003445,0.0,6.420821623,6.9237372,11.60093989,0.0,0.0,0.0,2.366126543,2.127361111,5,0,0,2.0253,25.628,0,0,0,0
sample_46,272.6,2.180555556,1.319444444,2.180555556,0.431024358,58.124,48.044,58.07825032,26,-0.05643437,-0.065392443,0.065392443,0.05643437,1.0,1.25,1.25,13.63020517,10.39358405,1.560298808,-1.676333473,1.763305167,-1.473315955,4.122205167,0.885584045,2.0,3.414213562,3.414213562,1.914213562,1.914213562,1.0,0.5,0.5,0.0,0.0,6.854752972,4.0,3.0,2.0,27.83407737,0.0,26.68911765,0.0,0.0,0.0,0.0,0.0,0.0,12.84164325,13.8474744,0.0,0.0,0.0,0.0,2.638888889,4.361111111,4,0,0,1.8064,20.582,0,0,0,0
sample_47,261.4,2.166666667,0.833333333,2.166666667,0.397118004,58.124,48.044,58.07825032,26,-0.049986081,-0.063037254,0.063037254,0.049986081,1.0,1.0,1.0,13.7440511,10.2799489,1.676547954,-1.787571289,1.806640581,-1.660540581,4.20142489,0.73657511,4.754887502,3.577350269,3.577350269,1.732050808,1.732050808,1.732050808,0.0,0.0,0.0,0.0,3.245112498,4.0,1.333333333,0.0,27.83407737,0.0,20.7712116,5.917906046,0.0,0.0,0.0,0.0,0.0,0.0,20.7712116,0.0,0.0,0.0,0.0,0.0,6.5,4,0,0,1.6623,20.512,0,0,0,0
sample_48,390.8,8.06625,0.34375,8.06625,0.512821799,74.123,64.043,74.07316494,32,0.043042283,-0.396376752,0.396376752,0.043042283,1.6,2.2,2.2,16.24991399,10.36642343,1.687587037,-1.789700731,1.784058005,-1.748772992,4.227732581,0.286783838,11.11941548,4.121320344,3.568533939,2.414213562,2.023334547,1.077160188,0.511667274,0.511667274,0.158113883,-0.04,11.2451125,4.96,3.96,3.96,32.62831112,5.106527395,13.34455882,6.420821623,6.606881965,5.106527395,0.0,11.71340936,20.23,0.0,6.9237372,5.106527395,0.0,8.06625,0.0,2.038194444,2.395555556,5,1,1,0.7788,21.9938,1,1,0,0
sample_49,372.7,8.361111111,-0.115740741,8.361111111,0.486927429,74.123,64.043,74.07316494,32,0.050903904,-0.393430087,0.393430087,0.050903904,1.8,2.0,2.0,16.26458483,10.32638817,1.812132088,-1.900915745,1.811751015,-1.926645189,4.338386967,0.190544205,17.60964047,4.28445705,3.731670646,2.27005561,1.950904231,1.257269657,0.590822476,0.590822476,0.0,-0.04,9.651484454,4.96,2.212525253,3.96,32.62831112,5.106527395,6.9237372,13.34455882,0.0,5.106527395,0.0,11.21049378,20.23,0.0,0.0,5.106527395,0.0,8.361111111,0.0,0.74537037,3.726851852,5,1,1,0.7772,21.9718,1,1,0,0
sample_5,225.4,3.361111111,1.75,3.361111111,0.357068817,42.081,36.033,42.04695019,18,-0.04725981,-0.103361251,0.103361251,0.04725981,2.0,2.0,2.0,13.23621641,10.7867264,1.145167808,-1.305060596,1.376666164,-1.072856782,4.51198041,1.799941169,7.509775004,2.707106781,2.28445705,1.414213562,0.98559856,0.40824829,0.0,0.0,0.0,-0.26,2.754887502,2.74,1.74,1.74,20.77953222,0.0,6.076020107,6.9237372,0.0,0.0,0.0,0.0,0.0,0.0,6.578935684,0.0,0.0,0.0,0.0,1.75,5.25,3,0,0,1.1923,15.871,0,0,0,0
sample_50,355.6,8.520833333,-0.5,8.520833333,0.449827657,74.123,64.043,74.07316494,32,0.056325853,-0.390760088,0.390760088,0.056325853,1.2,1.2,1.2,16.27984148,10.19195577,1.974011306,-2.041982881,1.929403206,-2.095551407,4.504159462,0.101589081,19.11941548,4.5,3.947213595,2.0,1.723606798,2.170820393,0.0,0.0,0.0,-0.04,3.609640474,4.96,0.976756002,9507.96,32.62831112,5.106527395,0.0,20.7712116,0.0,5.106527395,0.0,10.70757821,20.23,0.0,0.0,5.106527395,0.0,8.520833333,0.0,0.0,5.229166667,5,1,1,0.7772,21.9718,1,0,0,0
sample_51,308.6,4.833333333,0.84375,4.833333333,0.475268149,74.123,64.043,74.07316494,32,0.043708413,-0.382025836,0.382025836,0.043708413,1.2,1.6,1.6,16.47148979,10.80069036,1.63524924,-1.858975525,1.640016337,-1.837381208,4.066771354,0.161762611,11.11941548,4.121320344,3.822461853,2.414213562,1.991563832,0.781474414,0.40824829,0.40824829,0.204124145,-0.04,11.2451125,4.96,3.96,3.96,32.9476226,4.736862954,0.0,13.8474744,13.21376393,4.736862954,0.0,13.21376393,9.23,0.0,0.0,4.736862954,4.833333333,0.0,0.0,0.0,5.666666667,5,0,0,1.0428,22.167,0,0,1,0
sample_52,380.8,8.143518519,0.305555556,8.143518519,0.483480244,74.123,64.043,74.07316494,32,0.045348804,-0.396109844,0.396109844,0.045348804,1.6,1.8,1.8,16.25082235,10.24864869,1.810697467,-1.895920976,1.830096075,-1.902163405,4.318960272,0.247962689,17.60964047,4.28445705,3.731670646,2.27005561,1.879176595,1.576421036,0.365148372,0.365148372,0.0,-0.04,9.651484454,4.96,2.212525253,3.96,32.62831112,5.106527395,13.8474744,5.917906046,6.606881965,5.106527395,0.0,11.71340936,20.23,0.0,0.0,5.106527395,0.0,8.143518519,0.0,0.0,4.25,5,1,1,0.6347,21.9238,1,1,0,0
sample_53,480.1,8.392361111,-0.351851852,8.392361111,0.490542915,90.122,80.042,90.06807956,38,0.053349575,-0.396275122,0.396275122,0.053349575,1.666666667,2.166666667,2.166666667,16.2748705,10.3035955,1.878950899,-1.945893501,1.827726831,-2.004371894,4.400216757,0.148451223,26.72905595,4.991563832,3.885991023,2.77005561,2.060025215,1.361303298,0.546874024,0.546874024,0.186834472,-0.08,14.83446686,5.92,3.123252033,3.92,37.42254488,10.21305479,0.0,13.34455882,6.606881965,10.21305479,0.0,22.92390314,40.46,0.0,0.0,10.21305479,0.0,16.46902778,0.0,0.134259259,1.730046296,6,2,2,-0.2504,23.3836,2,2,0,0
sample_54,350.6,5.139027778,0.84375,5.139027778,0.512414872,73.139,62.051,73.08914935,32,-0.007737643,-0.330473681,0.330473681,0.007737643,1.6,2.2,2.2,14.50764735,10.34924183,1.674722141,-1.798091068,1.765338151,-1.951294731,4.287091705,0.807009501,11.11941548,4.121320344,3.698670613,2.414213562,2.115355072,1.142228525,0.557677536,0.557677536,0.204124145,-0.04,11.2451125,4.96,3.96,3.96,33.17396807,5.733667477,13.34455882,12.96557803,0.0,0.0,0.0,6.544756406,26.02,12.84164325,6.9237372,5.733667477,0.0,0.0,0.0,2.385416667,2.975555556,5,2,1,0.7452,23.9624,0,0,0,0
sample_55,328.6,3.111111111,1.09375,3.111111111,0.504854052,73.139,62.051,73.08914935,32,-0.007751361,-0.317281591,0.317281591,0.007751361,1.2,1.6,1.6,14.82256119,10.66821546,1.623308553,-1.858060526,1.47139088,-2.093723642,4.273496928,0.762424952,11.11941548,4.121320344,3.914213562,2.414213562,2.121320344,0.957106781,0.5,0.5,0.25,-0.04,11.2451125,4.96,3.96,3.96,33.38393955,5.316788604,13.8474744,13.08951281,0.0,0.0,0.0,13.08951281,12.03,0.0,19.164263,0.0,0.0,3.111111111,0.0,0.0,6.388888889,5,1,1,0.6158,24.2177,0,0,0,0
sample_56,340.9,5.171296296,0.662037037,5.171296296,0.483006934,73.139,62.051,73.08914935,32,-0.005413892,-0.330218338,0.330218338,0.005413892,1.6,1.8,1.8,14.52567732,10.230275,1.796367929,-1.906327422,1.808156735,-2.049913313,4.375415249,0.664012832,17.60964047,4.28445705,3.86180732,2.27005561,1.971197119,1.629549111,0.471404521,0.471404521,0.0,-0.04,9.651484454,4.96,2.212525253,3.96,33.17396807,5.733667477,13.8474744,12.46266245,0.0,0.0,0.0,6.544756406,26.02,0.0,13.8474744,5.733667477,0.0,0.0,0.0,0.0,5.0,5,2,1,0.6011,23.8924,0,0,0,0
sample_57,388.4,3.784722222,1.75,3.784722222,0.453147965,79.102,74.062,79.04219916,30,0.026728768,-0.264736971,0.264736971,0.026728768,0.833333333,1.5,1.666666667,14.59724306,10.51881466,1.580294439,-1.696567022,1.732473301,-1.582529218,4.877321733,1.330989291,75.86113959,4.242640687,3.333964941,3.0,1.849731113,1.024563865,0.566487409,0.566487409,0.312602027,-0.85,34.39946188,3.344174757,1.552582713,0.549000848,36.6510511,0.0,6.066367068,12.13273414,12.39368714,0.0,0.0,4.983978521,12.89,0.0,4.983978521,0.0,0.0,0.0,5.715277778,3.5,0.0,6,0,0,1.0816,24.237,0,0,0,0
sample_58,317.4,2.236111111,1.319444444,2.236111111,0.379082428,68.119,60.055,68.06260026,28,-0.034778563,-0.088527878,0.088527878,0.034778563,1.0,1.6,1.8,13.90895583,10.3687216,1.843837734,-1.686660676,2.045512308,-1.497146189,4.876292771,0.929351272,38.0,3.535533906,3.276020882,2.5,2.149829914,1.402308181,0.90824829,0.90824829,0.589255651,-0.26,22.88643539,2.950970464,1.249729566,0.503980131,32.5035853,0.0,12.15204021,19.26246487,0.0,0.0,0.0,0.0,0.0,19.26246487,12.15204021,0.0,0.0,0.0,0.0,8.5,0.0,5,0,0,1.7265,22.991,0,0,0,0
sample_59,307.2,3.555555556,1.018518519,3.555555556,0.410514682,68.119,60.055,68.06260026,28,-0.040383549,-0.098823107,0.098823107,0.040383549,1.8,2.0,2.0,13.66320111,10.36124246,1.589531291,-1.712739218,1.805477163,-1.496500045,5.054291013,1.578515975,51.05865003,4.28445705,3.491563832,2.27005561,1.550476816,1.050476816,0.348461713,0.348461713,0.0,-0.52,9.651484454,4.48,1.767356322,3.48,32.81981342,0.0,24.806996,6.9237372,0.0,0.0,0.0,0.0,0.0,0.0,13.15787137,0.0,0.0,0.0,0.0,1.722222222,8.925925926,5,0,0,1.7485,25.011,0,0,0,0
sample_6,361.3,5.191358025,0.617283951,5.191358025,0.449521376,110.971,106.939,109.9690055,30,0.026234895,-0.091711558,0.091711558,0.026234895,1.8,2.0,2.0,35.49803159,10.75956738,1.660639235,-1.67705334,1.970927279,-1.415531778,6.356588786,1.703778503,42.85475297,4.28445705,4.345137107,2.27005561,2.010275515,1.510275515,0.15034825,0.69848058,0.0,0.32,9.651484454,5.32,2.551481481,4.32,41.38606468,0.0,23.20187978,6.9237372,10.56748828,0.0,0.0,0.0,0.0,5.535201929,0.0,23.20187978,0.0,0.617283951,0.0,0.0,1.716820988,5,0,0,2.3253,25.463,0,0,0,0
sample_60,413.6,10.03333333,-0.0625,10.03333333,0.474822003,100.117,92.053,100.0524295,40,0.136672069,-0.299537265,0.299537265,0.136672069,1.142857143,1.428571429,1.428571429,16.14747061,10.23593912,1.943015855,-1.811293312,1.798263696,-1.970244924,5.960965661,-0.124125653,82.25327665,5.86180732,4.523603362,3.125897658,2.115355072,1.580806902,0.497890958,0.497890958,0.350577045,-0.66,19.09358393,6.34,2.502316273,5.34,42.52206369,0.0,0.0,13.8474744,0.0,9.589074368,0.0,11.56648989,34.14,13.8474744,0.0,0.0,0.0,0.0,0.0,0.083333333,2.808333333,7,0,0,0.5545,25.979,0,0,0,0
sample_61,377.1,9.932638889,-0.263981481,9.932638889,0.377544829,100.117,92.053,100.0524295,40,0.302439546,-0.461656327,0.461656327,0.302439546,2.0,2.571428571,2.714285714,16.53115063,10.67332603,1.829023941,-1.904768452,1.727537701,-1.959277231,5.65458272,-0.139192024,76.14933959,5.698670613,4.308060412,3.27005561,2.013420006,1.091260992,0.404447596,0.404447596,0.176279589,-0.79,29.01955001,6.21,3.40193858,5.21,42.78448378,4.736862954,12.65495579,0.0,6.9237372,9.531400138,0.0,12.57618725,26.3,12.99975731,11.31579864,0.0,4.434027778,0.0,0.0,1.529166667,5.034814815,7,0,0,0.7355,26.83,0,0,1,0
sample_62,372.6,10.07152778,-0.358796296,10.07152778,0.377544829,100.117,92.053,100.0524295,40,0.329627783,-0.462840392,0.462840392,0.329627783,2.0,2.571428571,2.714285714,16.53130599,10.64861997,1.860904874,-1.902898012,1.739495061,-1.968584002,5.80581,-0.136690306,76.14933959,5.698670613,4.308060412,3.308060412,2.100953631,0.956172441,0.453263132,0.453263132,0.201184464,-0.79,31.91663524,6.21,3.40193858,3.028890663,42.78448378,4.736862954,6.578935684,6.9237372,6.076020107,9.531400138,0.0,12.57618725,26.3,0.0,11.31579864,0.0,4.434027778,0.0,0.0,1.142361111,5.377546296,7,0,0,0.7355,26.83,0,0,1,0
sample_63,322.4,1.5,1.5,1.5,0.408361929,70.135,60.055,70.07825032,30,-0.053305973,-0.053305973,0.053305973,0.053305973,0.4,0.6,0.8,14.013,10.39358405,1.948694027,-1.670721928,2.1461,-1.473315955,4.505,0.885584045,11.60964047,3.535533906,3.535533906,2.5,2.5,1.767766953,1.25,1.25,0.883883476,0.0,22.88643539,3.2,1.44,0.64,33.19318833,0.0,32.10410811,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811,0.0,0.0,0.0,0.0,0.0,7.5,0.0,5,0,0,1.9505,23.085,0,0,0,0
sample_64,303.1,3.550416667,1.152777778,3.550416667,0.435603827,70.135,60.055,70.07825032,30,-0.035603948,-0.103083151,0.103083151,0.035603948,1.8,2.4,2.4,13.68028987,10.34416329,1.612414052,-1.724284144,1.815872223,-1.520298979,4.625098391,0.961096834,21.21928095,4.121320344,3.698670613,2.414213562,2.023603362,1.077350269,0.49279928,0.49279928,0.204124145,-0.26,11.2451125,4.74,3.74,3.74,33.50941645,0.0,19.42057893,6.420821623,0.0,0.0,0.0,0.0,0.0,6.420821623,13.50267288,0.0,0.0,0.0,0.0,4.309027778,5.690972222,5,0,0,1.9725,25.105,0,0,0,0
